WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122
2021/11/12, 06:14:06.315, 40.319, -70.883, NAN, 170.860, 182.600, 6.870, 14.9, 14.7, 1023.6, 1023.3, 0.0, 0.0, 193.850, 178.030, 325, 324, 14.1, 16.5, 67.2, 68.0, 12.0, 14.4, 123.4, 124.4, 1025.7, 1025.4, -5.910, 343.310, -0.02, 32.8810, 14.5495, 388.100, 24.8, 1502.851, NAN, NAN, NAN
2021/11/12, 06:15:06.315, 40.318, -70.883, NAN, 171.260, 176.900, 6.700, 14.9, 14.7, 1023.4, 1023.4, 0.0, 0.0, 193.850, 178.030, 326, 323, 13.1, 16.5, 67.5, 68.8, 10.7, 14.2, 125.4, 124.8, 1025.5, 1025.5, -5.850, 343.100, -0.02, 32.8812, 14.5499, 413.400, 24.9, 1502.853, NAN, NAN, NAN
2021/11/12, 06:16:06.315, 40.316, -70.883, NAN, 170.900, 182.000, 7.080, 14.9, 14.7, 1023.4, 1023.4, 0.0, 0.0, 193.850, 178.030, 326, 324, 13.2, 16.3, 67.5, 68.5, 10.9, 14.1, 123.3, 124.0, 1025.5, 1025.5, -5.910, 342.860, -0.02, 32.8817, 14.5487, 404.600, 25.0, 1502.849, NAN, NAN, NAN
2021/11/12, 06:17:06.315, 40.314, -70.883, NAN, 171.960, 178.100, 7.220, 15.0, 14.7, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 326, 322, 13.5, 16.3, 67.4, 68.5, 10.9, 13.9, 125.3, 123.2, 1025.5, 1025.4, -5.980, 342.990, -0.02, 32.8815, 14.5466, 401.900, 25.1, 1502.842, NAN, NAN, NAN
2021/11/12, 06:18:06.315, 40.312, -70.883, NAN, 171.770, 178.200, 6.420, 15.0, 14.7, 1023.5, 1023.3, 0.0, 0.0, 193.850, 178.030, 324, 322, 13.9, 16.6, 67.4, 68.2, 11.7, 14.4, 124.8, 124.6, 1025.6, 1025.4, -5.900, 342.850, -0.02, 32.8819, 14.5474, 419.600, 24.9, 1502.845, NAN, NAN, NAN
2021/11/12, 06:19:06.315, 40.310, -70.883, NAN, 170.800, 182.400, 7.030, 15.0, 14.7, 1023.4, 1023.2, 0.0, 0.0, 193.850, 178.030, 324, 322, 13.4, 16.2, 67.4, 67.8, 11.3, 14.1, 121.1, 121.6, 1025.5, 1025.3, -5.900, 343.170, -0.01, 32.8838, 14.5533, 433.100, 24.8, 1502.867, NAN, NAN, NAN
2021/11/12, 06:20:06.315, 40.308, -70.883, NAN, 172.980, 178.200, 7.290, 15.0, 14.7, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 326, 322, 13.4, 16.8, 67.6, 68.2, 10.8, 14.3, 126.3, 124.6, 1025.5, 1025.4, -5.980, 342.940, -0.02, 32.8834, 14.5572, 415.600, 24.7, 1502.879, NAN, NAN, NAN
2021/11/12, 06:21:06.316, 40.306, -70.883, NAN, 172.430, 183.400, 6.620, 15.0, 14.8, 1023.4, 1023.2, 0.0, 0.0, 193.850, 178.030, 324, 322, 13.3, 16.5, 67.8, 68.2, 11.3, 14.5, 123.7, 124.2, 1025.5, 1025.3, -5.970, 343.090, -0.02, 32.8837, 14.5463, 404.000, 24.7, 1502.844, NAN, NAN, NAN
2021/11/12, 06:22:06.316, 40.304, -70.883, NAN, 172.370, 182.400, 6.370, 15.0, 14.8, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 321, 320, 13.4, 16.6, 67.4, 67.9, 11.5, 14.7, 121.0, 122.5, 1025.5, 1025.4, -5.950, 343.380, -0.02, 32.8874, 14.5320, 414.000, 24.7, 1502.802, NAN, NAN, NAN
2021/11/12, 06:23:06.316, 40.302, -70.883, NAN, 171.890, 181.200, 6.580, 15.0, 14.8, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 324, 321, 12.4, 15.6, 67.6, 68.5, 10.3, 13.6, 122.4, 122.2, 1025.5, 1025.4, -5.870, 343.300, -0.02, 32.8945, 14.5154, 404.600, 24.5, 1502.757, NAN, NAN, NAN
2021/11/12, 06:24:06.316, 40.301, -70.883, NAN, 174.090, 188.000, 6.240, 15.0, 14.8, 1023.5, 1023.2, 0.0, 0.0, 193.850, 178.030, 321, 320, 13.7, 15.7, 67.8, 68.8, 12.0, 14.1, 122.8, 123.5, 1025.6, 1025.3, -5.870, 343.100, -0.02, 32.8923, 14.4991, 415.600, 24.7, 1502.702, NAN, NAN, NAN
2021/11/12, 06:25:06.316, 40.299, -70.883, NAN, 172.520, 178.700, 6.640, 15.0, 14.8, 1023.4, 1023.4, 0.0, 0.0, 193.850, 178.030, 322, 320, 12.8, 16.1, 67.9, 68.7, 10.6, 14.0, 121.6, 122.4, 1025.5, 1025.5, -5.970, 342.760, -0.02, 32.8777, 14.4882, 439.600, 25.6, 1502.650, NAN, NAN, NAN
2021/11/12, 06:26:06.316, 40.297, -70.883, NAN, 173.010, 185.600, 6.610, 15.0, 14.9, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 324, 322, 13.7, 16.4, 68.0, 69.0, 11.7, 14.5, 124.5, 124.6, 1025.5, 1025.4, -5.810, 342.080, -0.01, 32.8616, 14.4817, 420.000, 25.5, 1502.610, NAN, NAN, NAN
2021/11/12, 06:27:06.316, 40.295, -70.884, NAN, 172.480, 176.900, 7.450, 15.0, 14.8, 1023.5, 1023.2, 0.0, 0.0, 193.850, 178.030, 325, 322, 14.0, 16.8, 67.4, 68.8, 11.3, 14.2, 125.1, 124.0, 1025.6, 1025.3, -5.860, 342.550, -0.02, 32.8464, 14.4806, 438.200, 25.6, 1502.589, NAN, NAN, NAN
2021/11/12, 06:28:06.316, 40.293, -70.884, NAN, 173.010, 179.700, 7.180, 15.0, 14.8, 1023.5, 1023.3, 0.0, 0.0, 193.850, 178.030, 324, 321, 14.0, 16.6, 68.3, 68.7, 11.6, 14.3, 124.5, 123.3, 1025.6, 1025.4, -5.990, 342.300, -0.02, 32.8234, 14.4831, 420.000, 25.8, 1502.570, NAN, NAN, NAN
2021/11/12, 06:29:06.316, 40.291, -70.884, NAN, 172.760, 177.500, 7.600, 15.1, 14.8, 1023.5, 1023.3, 0.0, 0.0, 193.850, 178.030, 322, 321, 13.7, 16.5, 68.7, 68.8, 11.2, 13.9, 121.0, 122.6, 1025.6, 1025.4, -5.900, 342.410, -0.02, 32.8281, 14.4925, 419.000, 25.6, 1502.606, NAN, NAN, NAN
2021/11/12, 06:30:06.316, 40.289, -70.884, NAN, 172.690, 177.200, 7.110, 15.1, 14.8, 1023.4, 1023.4, 0.0, 0.0, 193.850, 178.030, 324, 321, 12.8, 15.6, 68.1, 69.1, 10.3, 13.2, 123.4, 122.7, 1025.5, 1025.5, -5.880, 346.190, -0.02, 32.8256, 14.5107, 408.300, 25.3, 1502.662, NAN, NAN, NAN
2021/11/12, 06:31:06.316, 40.287, -70.884, NAN, 172.790, 186.100, 7.120, 15.1, 14.9, 1023.4, 1023.4, 0.0, 0.0, 193.850, 178.030, 323, 322, 13.0, 16.9, 67.8, 68.8, 11.0, 14.9, 121.0, 123.7, 1025.5, 1025.5, -5.820, 348.440, -0.01, 32.8248, 14.5302, 398.800, 25.5, 1502.723, NAN, NAN, NAN
2021/11/12, 06:32:06.316, 40.285, -70.884, NAN, 174.890, 182.100, 7.200, 15.1, 14.9, 1023.6, 1023.3, 0.0, 0.0, 193.850, 178.030, 322, 320, 12.8, 16.1, 68.5, 68.4, 10.5, 13.9, 122.4, 123.6, 1025.7, 1025.4, -5.910, 346.260, -0.01, 32.8244, 14.5584, 396.800, 25.1, 1502.814, NAN, NAN, NAN
2021/11/12, 06:33:06.316, 40.283, -70.884, NAN, 175.640, 182.300, 7.550, 15.1, 14.9, 1023.4, 1023.2, 0.0, 0.0, 193.850, 178.030, 323, 320, 13.2, 16.3, 68.3, 69.0, 10.7, 13.9, 124.2, 123.9, 1025.5, 1025.3, -5.790, 349.240, -0.02, 32.8268, 14.5746, 387.000, 24.9, 1502.869, NAN, NAN, NAN
2021/11/12, 06:34:06.316, 40.281, -70.884, NAN, 177.200, 188.300, 6.840, 15.1, 14.9, 1023.4, 1023.2, 0.0, 0.0, 193.850, 178.030, 320, 319, 12.4, 16.3, 68.0, 68.8, 10.6, 14.4, 122.2, 125.1, 1025.5, 1025.3, -5.870, 353.240, -0.01, 32.8312, 14.5906, 401.200, 25.4, 1502.925, NAN, NAN, NAN
2021/11/12, 06:35:06.316, 40.279, -70.885, NAN, 177.990, 186.500, 7.110, 15.1, 14.9, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 321, 317, 14.2, 17.0, 68.0, 68.8, 12.0, 15.0, 126.1, 124.0, 1025.5, 1025.4, -5.810, 360.260, -0.01, 32.8373, 14.5998, 407.300, 25.6, 1502.962, NAN, NAN, NAN
2021/11/12, 06:36:06.317, 40.277, -70.885, NAN, 177.560, 187.400, 7.340, 15.1, 14.9, 1023.4, 1023.2, 0.0, 0.0, 193.850, 178.030, 320, 318, 14.1, 17.3, 67.1, 68.6, 12.0, 15.3, 123.7, 124.4, 1025.5, 1025.3, -5.660, 367.750, -0.01, 32.8422, 14.6035, 393.100, 23.8, 1502.979, NAN, NAN, NAN
2021/11/12, 06:37:06.317, 40.275, -70.886, NAN, 176.780, 180.900, 6.330, 15.2, 14.9, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 319, 318, 13.7, 17.0, 67.1, 68.5, 11.6, 14.9, 124.4, 125.7, 1025.5, 1025.4, -5.500, 373.410, -0.01, 32.8489, 14.6015, 390.200, 21.8, 1502.981, NAN, NAN, NAN
2021/11/12, 06:38:06.317, 40.273, -70.886, NAN, 177.410, 189.000, 7.020, 15.2, 14.9, 1023.4, 1023.3, 0.0, 0.0, 193.850, 178.030, 317, 317, 14.4, 16.8, 68.0, 68.6, 12.7, 15.0, 121.0, 123.1, 1025.5, 1025.4, -5.500, 379.080, -0.02, 32.8538, 14.5878, 419.000, 16.4, 1502.943, NAN, NAN, NAN
2021/11/12, 06:39:06.317, 40.271, -70.886, NAN, 176.290, 185.900, 6.560, 15.2, 15.0, 1023.3, 1023.3, 0.0, 0.0, 193.850, 178.030, 320, 319, 13.3, 16.3, 67.7, 68.0, 11.4, 14.4, 123.3, 124.9, 1025.4, 1025.4, -5.390, 381.710, -0.01, 32.8559, 14.5556, 441.200, 16.5, 1502.841, NAN, NAN, NAN
2021/11/12, 06:40:06.317, 40.269, -70.887, NAN, 175.400, 182.200, 7.040, 15.3, 15.0, 1023.3, 1023.1, 0.0, 0.0, 193.850, 178.030, 320, 318, 13.7, 17.1, 68.1, 68.7, 11.5, 15.0, 122.2, 122.9, 1025.4, 1025.2, -5.370, 383.990, -0.01, 32.8568, 14.5193, 456.000, 16.7, 1502.726, NAN, NAN, NAN
2021/11/12, 06:41:06.317, 40.267, -70.887, NAN, 175.960, 190.200, 7.250, 15.3, 15.1, 1023.3, 1023.1, 0.0, 0.0, 193.850, 178.030, 321, 319, 14.1, 17.0, 68.1, 69.1, 12.2, 15.2, 122.8, 123.3, 1025.4, 1025.2, -5.370, 384.650, -0.02, 32.8569, 14.4592, 439.600, 16.8, 1502.532, NAN, NAN, NAN
2021/11/12, 06:42:06.317, 40.266, -70.887, NAN, 175.940, 193.300, 6.760, 15.3, 15.1, 1023.1, 1023.1, 0.0, 0.0, 193.850, 178.030, 320, 317, 14.1, 17.2, 67.4, 68.6, 12.6, 15.8, 122.5, 121.9, 1025.2, 1025.2, -5.380, 388.240, -0.02, 32.8523, 14.3841, 440.600, 18.3, 1502.284, NAN, NAN, NAN
2021/11/12, 06:43:06.317, 40.264, -70.888, NAN, 175.740, 189.300, 6.460, 15.3, 15.1, 1023.2, 1023.0, 0.0, 0.0, 193.850, 178.030, 319, 318, 13.8, 16.8, 67.4, 68.7, 12.2, 15.2, 121.9, 123.3, 1025.3, 1025.1, -5.300, 387.930, -0.01, 32.8462, 14.3248, 459.800, 18.2, 1502.086, NAN, NAN, NAN
2021/11/12, 06:44:06.317, 40.262, -70.888, NAN, 174.290, 185.200, 6.960, 15.4, 15.1, 1023.3, 1023.1, 0.0, 0.0, 193.850, 178.030, 322, 319, 12.9, 16.1, 67.8, 68.5, 10.9, 14.2, 122.0, 121.8, 1025.4, 1025.2, -5.310, 380.550, -0.02, 32.8379, 14.2748, 452.600, 17.7, 1501.914, NAN, NAN, NAN
2021/11/12, 06:45:06.317, 40.260, -70.888, NAN, 173.510, 186.300, 7.650, 15.4, 15.1, 1023.2, 1023.1, 0.0, 0.0, 193.850, 178.030, 321, 320, 12.9, 16.6, 68.0, 69.0, 10.9, 14.6, 118.1, 121.1, 1025.3, 1025.2, -5.370, 377.040, -0.02, 32.8201, 14.2285, 441.200, 17.8, 1501.743, NAN, NAN, NAN
2021/11/12, 06:46:06.317, 40.258, -70.889, NAN, 172.180, 185.900, 7.420, 15.4, 15.2, 1023.2, 1023.0, 0.0, 0.0, 193.850, 178.030, 321, 319, 14.6, 17.1, 68.0, 69.0, 12.7, 15.2, 119.3, 119.4, 1025.3, 1025.1, -5.400, 375.650, -0.01, 32.8140, 14.2142, 427.200, 18.1, 1501.690, NAN, NAN, NAN
2021/11/12, 06:47:06.317, 40.256, -70.889, NAN, 170.540, 178.700, 7.270, 15.4, 15.2, 1023.1, 1023.0, 0.0, 0.0, 193.850, 178.030, 323, 321, 13.3, 17.0, 68.4, 68.9, 11.0, 14.7, 119.6, 120.8, 1025.2, 1025.1, -5.380, 376.600, -0.02, 32.8035, 14.1997, 439.500, 18.1, 1501.630, NAN, NAN, NAN
2021/11/12, 06:48:06.317, 40.254, -70.889, NAN, 171.440, 183.300, 7.370, 15.4, 15.2, 1023.0, 1022.8, 0.0, 0.0, 193.850, 178.030, 324, 321, 13.3, 16.1, 68.6, 69.4, 11.1, 14.0, 120.8, 120.3, 1025.1, 1024.9, -5.500, 371.040, -0.01, 32.7926, 14.1638, 415.000, 18.1, 1501.501, NAN, NAN, NAN
2021/11/12, 06:49:06.317, 40.252, -70.889, NAN, 170.010, 183.800, 6.700, 15.4, 15.2, 1023.0, 1022.8, 0.0, 0.0, 193.850, 178.030, 325, 321, 13.0, 17.2, 68.4, 69.4, 11.0, 15.4, 121.4, 120.7, 1025.1, 1024.9, -5.470, 378.000, -0.02, 32.7921, 14.1255, 416.600, 18.2, 1501.376, NAN, NAN, NAN
2021/11/12, 06:50:06.317, 40.251, -70.889, NAN, 170.580, 188.400, 6.240, 15.5, 15.2, 1023.1, 1022.9, 0.0, 0.0, 193.850, 178.030, 324, 321, 13.3, 15.7, 68.9, 69.2, 11.7, 14.2, 121.8, 120.7, 1025.2, 1025.0, -5.450, 379.500, -0.02, 32.7963, 14.0924, 388.100, 18.4, 1501.273, NAN, NAN, NAN
2021/11/12, 06:51:06.318, 40.249, -70.890, NAN, 166.980, 186.900, 6.190, 15.5, 15.3, 1023.1, 1022.9, 0.0, 0.0, 193.850, 178.030, 327, 324, 13.7, 16.5, 69.0, 69.2, 12.1, 15.0, 121.8, 120.8, 1025.2, 1025.0, -5.410, 368.760, -0.01, 32.7970, 14.0616, 368.000, 19.3, 1501.173, NAN, NAN, NAN
2021/11/12, 06:52:06.318, 40.247, -70.890, NAN, 165.980, 181.400, 6.840, 15.5, 15.3, 1022.9, 1022.8, 0.0, 0.0, 193.850, 178.030, 330, 326, 13.4, 16.1, 69.7, 69.8, 11.2, 14.1, 123.1, 121.0, 1025.0, 1024.9, -5.470, 360.830, -0.02, 32.7975, 14.0418, 364.600, 21.7, 1501.109, NAN, NAN, NAN
2021/11/12, 06:53:06.318, 40.245, -70.890, NAN, 168.600, 181.700, 7.630, 15.6, 15.3, 1022.9, 1022.8, 0.0, 0.0, 193.850, 178.030, 328, 325, 14.2, 16.5, 69.4, 70.1, 11.8, 14.2, 122.9, 121.7, 1025.0, 1024.9, -5.420, 372.470, -0.02, 32.8011, 14.0419, 345.400, 21.0, 1501.114, NAN, NAN, NAN
2021/11/12, 06:54:06.318, 40.243, -70.890, NAN, 167.900, 179.900, 7.450, 15.6, 15.4, 1022.9, 1022.8, 0.0, 0.0, 193.850, 178.030, 330, 326, 14.7, 17.7, 69.5, 69.9, 12.1, 15.3, 125.7, 123.5, 1025.0, 1024.9, -5.470, 378.740, -0.02, 32.8090, 14.0774, 332.300, 19.5, 1501.239, NAN, NAN, NAN
2021/11/12, 06:55:06.318, 40.241, -70.890, NAN, 168.370, 182.200, 7.880, 15.7, 15.4, 1022.9, 1022.7, 0.0, 0.0, 193.850, 178.030, 329, 325, 15.2, 18.6, 69.0, 69.5, 12.7, 16.2, 124.3, 122.5, 1025.0, 1024.8, -5.440, 377.210, -0.02, 32.8151, 14.1680, 332.300, 22.2, 1501.541, NAN, NAN, NAN
2021/11/12, 06:56:06.318, 40.239, -70.890, NAN, 165.650, 180.300, 6.690, 15.7, 15.4, 1022.9, 1022.7, 0.0, 0.0, 193.850, 178.030, 332, 329, 13.3, 15.2, 69.0, 69.6, 11.0, 13.0, 125.4, 123.8, 1025.0, 1024.8, -5.400, 374.440, -0.02, 32.8314, 14.2768, 340.600, 23.2, 1501.913, NAN, NAN, NAN
2021/11/12, 06:57:06.318, 40.237, -70.890, NAN, 166.970, 185.100, 6.540, 15.8, 15.5, 1022.9, 1022.9, 0.0, 0.0, 193.850, 178.030, 331, 328, 14.5, 16.3, 69.1, 69.8, 12.5, 14.4, 126.6, 124.6, 1025.0, 1025.0, -5.450, 369.790, -0.01, 32.8771, 14.3481, 347.000, 20.6, 1502.197, NAN, NAN, NAN
2021/11/12, 06:58:06.318, 40.236, -70.890, NAN, 165.660, 179.000, 6.060, 15.8, 15.6, 1022.9, 1022.8, 0.0, 0.0, 193.850, 178.030, 332, 328, 14.1, 16.3, 69.3, 69.1, 11.9, 14.3, 127.7, 124.7, 1025.0, 1024.9, -5.420, 371.130, -0.01, 32.9331, 14.3911, 505.400, 22.9, 1502.402, NAN, NAN, NAN
2021/11/12, 06:59:06.318, 40.234, -70.890, NAN, 165.610, 176.400, 6.310, 15.8, 15.6, 1022.9, 1022.9, 0.0, 0.0, 193.850, 178.030, 330, 327, 13.7, 16.3, 69.2, 69.5, 11.4, 14.1, 124.9, 123.5, 1025.0, 1025.0, -5.400, 370.290, -0.02, 33.0486, 14.4135, 395.200, 23.8, 1502.609, NAN, NAN, NAN
2021/11/12, 07:00:06.318, 40.232, -70.890, NAN, 164.640, 177.900, 6.470, 15.9, 15.6, 1022.9, 1022.8, 0.0, 0.0, 193.850, 178.030, 332, 326, 13.7, 15.9, 69.2, 69.2, 11.4, 13.9, 125.6, 120.5, 1025.0, 1024.9, -5.400, 371.510, -0.02, 33.1260, 14.4290, 416.800, 25.2, 1502.749, NAN, NAN, NAN
2021/11/12, 07:01:06.318, 40.230, -70.890, NAN, 162.370, 179.000, 6.370, 15.9, 15.7, 1023.0, 1022.8, 0.0, 0.0, 193.850, 178.030, 331, 327, 14.0, 16.6, 69.8, 69.7, 11.9, 14.7, 122.1, 119.6, 1025.1, 1024.9, -5.470, 374.780, -0.02, 33.1574, 14.4423, 420.000, 25.5, 1502.829, NAN, NAN, NAN
2021/11/12, 07:02:06.318, 40.229, -70.889, NAN, 163.000, 184.200, 6.120, 15.9, 15.7, 1022.7, 1022.7, 0.0, 0.0, 193.850, 178.030, 332, 329, 14.8, 15.6, 69.0, 69.2, 13.0, 13.9, 124.4, 121.7, 1024.8, 1024.8, -5.450, 378.720, -0.02, 33.1885, 14.4570, 431.800, 25.6, 1502.913, NAN, NAN, NAN
2021/11/12, 07:03:06.318, 40.227, -70.889, NAN, 160.490, 177.200, 5.870, 15.9, 15.7, 1022.7, 1022.7, 0.0, 0.0, 193.850, 178.030, 334, 330, 14.5, 16.5, 68.7, 69.0, 12.5, 14.6, 125.0, 121.8, 1024.8, 1024.8, -5.460, 378.950, -0.01, 33.2029, 14.4817, 417.700, 25.8, 1503.009, NAN, NAN, NAN
2021/11/12, 07:04:06.318, 40.225, -70.889, NAN, 160.770, 168.400, 5.480, 15.9, 15.7, 1022.7, 1022.7, 0.0, 0.0, 193.850, 178.030, 336, 331, 14.2, 14.9, 68.9, 68.8, 11.9, 12.8, 129.6, 124.2, 1024.8, 1024.8, -5.390, 374.980, -0.01, 33.2163, 14.5158, 427.500, 25.2, 1503.135, NAN, NAN, NAN
2021/11/12, 07:05:06.318, 40.224, -70.889, NAN, 160.600, 169.300, 5.710, 15.9, 15.7, 1022.7, 1022.7, 0.0, 0.0, 193.850, 178.030, 336, 330, 14.6, 15.4, 69.2, 69.4, 12.2, 13.2, 129.2, 122.6, 1024.8, 1024.8, -5.500, 366.340, -0.02, 33.2229, 14.5523, 480.600, 25.0, 1503.260, NAN, NAN, NAN
2021/11/12, 07:06:06.318, 40.222, -70.889, NAN, 159.340, 167.500, 5.470, 15.9, 15.7, 1022.7, 1023.0, 0.0, 0.0, 193.850, 178.030, 337, 332, 15.1, 15.6, 69.3, 69.7, 12.8, 13.4, 129.8, 124.2, 1024.8, 1025.1, -5.530, 358.270, -0.01, 33.2329, 14.5849, 473.200, 26.4, 1503.376, NAN, NAN, NAN
2021/11/12, 07:07:06.319, 40.221, -70.888, NAN, 159.640, 174.000, 5.850, 16.0, 15.7, 1022.8, 1022.8, 0.0, 0.0, 193.850, 178.030, 335, 330, 15.3, 15.9, 68.9, 69.0, 13.1, 13.9, 126.3, 120.9, 1024.9, 1024.9, -5.640, 353.320, -0.01, 33.2526, 14.5966, 466.500, 26.4, 1503.437, NAN, NAN, NAN
2021/11/12, 07:08:06.319, 40.219, -70.888, NAN, 160.020, 171.100, 5.470, 16.0, 15.8, 1022.8, 1022.7, 0.0, 0.0, 193.850, 178.030, 337, 331, 13.1, 14.3, 69.3, 69.5, 10.9, 12.3, 128.7, 122.5, 1024.9, 1024.8, -5.630, 350.460, -0.01, 33.2817, 14.5951, 471.200, 26.2, 1503.466, NAN, NAN, NAN
2021/11/12, 07:09:06.319, 40.217, -70.888, NAN, 159.910, 169.800, 5.660, 16.0, 15.8, 1022.7, 1022.8, 0.0, 0.0, 193.850, 178.030, 337, 332, 15.5, 15.9, 69.9, 69.9, 13.2, 13.7, 130.0, 124.4, 1024.8, 1024.9, -5.780, 349.680, -0.01, 33.3030, 14.5846, 475.500, 24.5, 1503.457, NAN, NAN, NAN
2021/11/12, 07:10:06.319, 40.216, -70.887, NAN, 159.560, 174.000, 6.260, 16.0, 15.8, 1022.6, 1022.6, 0.0, 0.0, 193.850, 178.030, 336, 331, 14.3, 15.3, 68.9, 69.8, 11.9, 13.2, 125.9, 120.9, 1024.7, 1024.7, -5.810, 349.350, -0.02, 33.3243, 14.5783, 453.100, 23.2, 1503.462, NAN, NAN, NAN
2021/11/12, 07:11:06.319, 40.214, -70.887, NAN, 160.220, 173.700, 6.110, 16.0, 15.8, 1022.7, 1022.7, 0.0, 0.0, 193.850, 178.030, 337, 333, 15.3, 15.7, 69.6, 69.4, 12.9, 13.5, 128.9, 124.5, 1024.8, 1024.8, -5.870, 349.040, -0.01, 33.3343, 14.5708, 466.500, 24.9, 1503.449, NAN, NAN, NAN
2021/11/12, 07:12:06.319, 40.212, -70.887, NAN, 160.110, 173.100, 5.930, 16.0, 15.8, 1022.6, 1022.7, 0.0, 0.0, 193.850, 178.030, 337, 333, 14.7, 15.3, 69.0, 70.0, 12.4, 13.1, 128.8, 124.5, 1024.7, 1024.8, -5.900, 349.730, -0.02, 33.3146, 14.5659, 449.600, 25.0, 1503.410, NAN, NAN, NAN
2021/11/12, 07:13:06.319, 40.211, -70.887, NAN, 158.540, 165.400, 5.710, 16.0, 15.9, 1022.6, 1022.6, 0.0, 0.0, 193.850, 178.030, 337, 335, 14.9, 15.3, 68.8, 69.5, 12.4, 12.9, 128.8, 126.6, 1024.7, 1024.7, -5.820, 351.380, -0.01, 33.3344, 14.5681, 448.600, 25.0, 1503.441, NAN, NAN, NAN
2021/11/12, 07:14:06.319, 40.209, -70.886, NAN, 163.710, 177.200, 7.490, 16.1, 15.9, 1022.5, 1022.5, 0.0, 0.0, 193.850, 178.030, 340, 331, 14.7, 15.9, 69.7, 69.6, 11.7, 13.3, 133.2, 123.4, 1024.6, 1024.6, -5.840, 353.550, -0.02, 33.3384, 14.5684, 430.500, 24.6, 1503.446, NAN, NAN, NAN
2021/11/12, 07:15:06.319, 40.208, -70.886, NAN, 166.280, 183.400, 5.470, 16.1, 15.9, 1022.6, 1022.4, 0.0, 0.0, 193.850, 178.030, 332, 329, 14.5, 14.8, 68.5, 69.4, 12.7, 13.1, 129.2, 126.1, 1024.7, 1024.5, -5.730, 356.720, -0.01, 33.3383, 14.5703, 480.900, 24.4, 1503.452, NAN, NAN, NAN
2021/11/12, 07:16:06.319, 40.206, -70.886, NAN, 166.450, 179.200, 6.090, 16.1, 15.9, 1022.5, 1022.3, 0.0, 0.0, 193.850, 178.030, 329, 327, 13.9, 15.5, 69.4, 69.4, 11.8, 13.5, 124.9, 123.9, 1024.6, 1024.4, -5.730, 356.590, -0.01, 33.3232, 14.5743, 827.600, 24.4, 1503.447, NAN, NAN, NAN
2021/11/12, 07:17:06.319, 40.205, -70.886, NAN, 168.010, 176.300, 4.820, 16.1, 15.9, 1022.5, 1022.4, 0.0, 0.0, 193.850, 178.030, 327, 325, 13.2, 17.2, 70.3, 70.4, 11.5, 15.5, 126.8, 126.7, 1024.6, 1024.5, -5.750, 359.520, -0.01, 33.3364, 14.5816, 549.900, 26.5, 1503.486, NAN, NAN, NAN
2021/11/12, 07:18:06.319, 40.203, -70.886, NAN, 165.700, 182.000, 5.800, 16.1, 15.9, 1022.5, 1022.4, 0.0, 0.0, 193.850, 178.030, 332, 327, 13.4, 16.9, 70.4, 70.3, 11.5, 15.1, 127.2, 124.1, 1024.6, 1024.5, -5.660, 366.460, -0.01, 33.3611, 14.5908, 484.900, 26.3, 1503.545, NAN, NAN, NAN
2021/11/12, 07:19:06.319, 40.202, -70.886, NAN, 164.670, 181.800, 5.220, 16.1, 15.9, 1022.4, 1022.5, 0.0, 0.0, 193.850, 178.030, 329, 326, 14.1, 16.4, 70.1, 70.6, 12.5, 14.9, 124.5, 122.6, 1024.5, 1024.6, -5.610, 374.850, -0.01, 33.3526, 14.6002, 505.400, 26.4, 1503.565, NAN, NAN, NAN
2021/11/12, 07:20:06.319, 40.200, -70.886, NAN, 165.110, 169.000, 5.130, 16.1, 15.9, 1022.5, 1022.5, 0.0, 0.0, 193.850, 178.030, 334, 329, 16.0, 16.9, 69.2, 70.6, 13.8, 14.8, 133.6, 128.3, 1024.6, 1024.6, -5.590, 370.710, -0.02, 33.3439, 14.6078, 468.100, 26.1, 1503.579, NAN, NAN, NAN
2021/11/12, 07:21:06.319, 40.198, -70.886, NAN, 164.780, 178.100, 5.890, 16.2, 16.0, 1022.7, 1022.4, 0.0, 0.0, 193.850, 178.030, 332, 326, 15.2, 16.3, 69.4, 70.4, 13.1, 14.4, 128.0, 121.9, 1024.8, 1024.5, -5.640, 367.900, -0.02, 33.3647, 14.6197, 462.800, 26.1, 1503.642, NAN, NAN, NAN
