#time   lat    lon   gyro  spd_log
11/12/21/13:44:06.344    40.2060   -70.9880    94.7400      7.79
11/12/21/13:45:06.344    40.2060   -70.9850    96.4700      7.12
11/12/21/13:46:06.344    40.2060   -70.9830    94.4500      6.99
11/12/21/13:47:06.344    40.2060   -70.9810    94.9800      6.89
11/12/21/13:48:06.344    40.2060   -70.9790    96.4100      7.05
11/12/21/13:49:06.344    40.2060   -70.9760    95.9100      7.15
11/12/21/13:50:06.344    40.2060   -70.9740    91.6900      7.41
11/12/21/13:51:06.344    40.2060   -70.9720    93.9100      7.16
11/12/21/13:52:06.344    40.2060   -70.9690    94.0100      8.24
11/12/21/13:53:06.344    40.2050   -70.9660    91.6700      7.96
11/12/21/13:54:06.344    40.2060   -70.9640   100.6400      7.10
11/12/21/13:55:06.344    40.2060   -70.9630   100.8400      4.88
11/12/21/13:56:06.344    40.2050   -70.9620   145.2400      1.94
11/12/21/13:57:06.345    40.2060   -70.9620   146.3000      0.05
11/12/21/13:58:06.345    40.2050   -70.9620   140.9000      0.68
11/12/21/13:59:06.345    40.2060   -70.9620   134.1000      0.12
11/12/21/14:00:06.345    40.2060   -70.9620   142.5700      0.22
11/12/21/14:01:06.345    40.2060   -70.9620   136.8300     -0.32
11/12/21/14:02:06.345    40.2060   -70.9620   141.6700      0.27
11/12/21/14:03:06.345    40.2060   -70.9620   136.0500      0.11
11/12/21/14:04:06.345    40.2060   -70.9610   139.7400     -0.11
11/12/21/14:05:06.345    40.2060   -70.9610   138.2100      0.27
11/12/21/14:06:06.345    40.2060   -70.9610   133.2500     -0.55
11/12/21/14:07:06.345    40.2060   -70.9610   135.4200     -0.07
11/12/21/14:08:06.345    40.2060   -70.9610   142.1500     -0.29
11/12/21/14:09:06.345    40.2060   -70.9610   141.8100      0.37
11/12/21/14:10:06.345    40.2060   -70.9610   135.5600      0.15
11/12/21/14:11:06.345    40.2060   -70.9610   134.4900      0.01
11/12/21/14:12:06.346    40.2060   -70.9610   139.0700      0.05
11/12/21/14:13:06.346    40.2060   -70.9610   135.4900      0.08
11/12/21/14:14:06.346    40.2060   -70.9610   139.1500     -0.19
11/12/21/14:15:06.346    40.2060   -70.9610   133.8400     -0.04
11/12/21/14:16:06.346    40.2060   -70.9610   133.9800      0.16
11/12/21/14:17:06.346    40.2060   -70.9610   136.0000     -0.40
11/12/21/14:18:06.346    40.2060   -70.9610   134.8400      0.05
11/12/21/14:19:06.346    40.2060   -70.9610   137.5500     -0.12
11/12/21/14:20:06.346    40.2060   -70.9610   135.6800      0.09
11/12/21/14:21:06.346    40.2060   -70.9610   139.2700     -0.47
11/12/21/14:22:06.346    40.2060   -70.9610   138.5400      0.05
11/12/21/14:23:06.346    40.2060   -70.9610   135.9900     -0.12
11/12/21/14:24:06.346    40.2060   -70.9610   134.0200      0.27
11/12/21/14:25:06.346    40.2060   -70.9610   136.5500      0.18
11/12/21/14:26:06.346    40.2060   -70.9610   138.2900      0.20
11/12/21/14:27:06.346    40.2060   -70.9610   137.6700      0.06
11/12/21/14:28:06.347    40.2060   -70.9600   125.2200      0.07
11/12/21/14:29:06.347    40.2060   -70.9600   111.2300      3.91
11/12/21/14:30:06.347    40.2060   -70.9580   100.4500      5.35
11/12/21/14:31:06.347    40.2060   -70.9560    96.2800      6.36
11/12/21/14:32:06.347    40.2060   -70.9540    89.9300      7.74
11/12/21/14:33:06.347    40.2060   -70.9510    96.3200      7.48
11/12/21/14:34:06.347    40.2060   -70.9490    95.0800      5.65
11/12/21/14:35:06.347    40.2060   -70.9470    97.0600      6.96
11/12/21/14:36:06.347    40.2060   -70.9440    96.9300      7.22
11/12/21/14:37:06.347    40.2060   -70.9420    94.7300      7.63
11/12/21/14:38:06.347    40.2060   -70.9400    97.1900      7.30
11/12/21/14:39:06.347    40.2060   -70.9370    95.8500      7.58
11/12/21/14:40:06.347    40.2060   -70.9350    96.5000      7.77
11/12/21/14:41:06.347    40.2060   -70.9320    93.1800      7.78
11/12/21/14:42:06.347    40.2060   -70.9300    94.7300      7.72
11/12/21/14:43:06.347    40.2060   -70.9270    97.5500      7.65
11/12/21/14:44:06.348    40.2060   -70.9250    94.7800      8.30
11/12/21/14:45:06.348    40.2060   -70.9220    96.4700      8.04
11/12/21/14:46:06.348    40.2060   -70.9200    96.1800      7.61
11/12/21/14:47:06.348    40.2060   -70.9170    95.5700      8.25
11/12/21/14:48:06.348    40.2060   -70.9140    97.0700      7.67
11/12/21/14:49:06.348    40.2060   -70.9120    98.0500      6.80
11/12/21/14:50:06.348    40.2060   -70.9100    96.5400      7.46
11/12/21/14:51:06.348    40.2060   -70.9070    94.4900      7.76
11/12/21/14:52:06.348    40.2060   -70.9050    97.7400      7.84
11/12/21/14:53:06.348    40.2060   -70.9020    99.0200      7.59
11/12/21/14:54:06.348    40.2060   -70.9000    95.7700      7.59
11/12/21/14:55:06.348    40.2060   -70.8970    95.4000      7.66
11/12/21/14:56:06.348    40.2060   -70.8950    94.2700      8.26
11/12/21/14:57:06.348    40.2060   -70.8930   147.5300      2.31
11/12/21/14:58:06.348    40.2060   -70.8930   147.5400      0.40
11/12/21/14:59:06.349    40.2060   -70.8930   140.4500     -0.27
11/12/21/15:00:06.349    40.2060   -70.8930   138.8100      0.07
11/12/21/15:01:06.349    40.2060   -70.8930   141.5000      0.68
11/12/21/15:02:06.349    40.2060   -70.8930   140.0300      0.52
11/12/21/15:03:06.349    40.2060   -70.8930   138.7200      0.48
11/12/21/15:04:06.349    40.2060   -70.8930   142.2700      0.80
11/12/21/15:05:06.349    40.2060   -70.8930   142.6600      0.09
11/12/21/15:06:06.349    40.2060   -70.8930   145.3600      0.38
11/12/21/15:07:06.349    40.2060   -70.8930   143.7900      0.47
11/12/21/15:08:06.349    40.2060   -70.8930   144.6200      0.37
11/12/21/15:09:06.349    40.2060   -70.8930   147.8500      0.36
11/12/21/15:10:06.349    40.2060   -70.8930   143.9800      0.58
11/12/21/15:11:06.349    40.2060   -70.8930   142.5500      0.40
11/12/21/15:12:06.349    40.2060   -70.8930   140.3700      0.55
11/12/21/15:13:06.349    40.2060   -70.8930   139.4400      0.78
11/12/21/15:14:06.349    40.2060   -70.8930   144.1700      1.00
11/12/21/15:15:06.350    40.2060   -70.8930   142.8600      0.47
11/12/21/15:16:06.350    40.2060   -70.8930   142.6100      0.31
11/12/21/15:17:06.350    40.2060   -70.8930   140.7400      0.46
11/12/21/15:18:06.350    40.2060   -70.8930   144.0600      0.57
11/12/21/15:19:06.350    40.2060   -70.8930   142.5600      0.18
11/12/21/15:20:06.350    40.2060   -70.8930   140.9800      0.18
11/12/21/15:21:06.350    40.2060   -70.8930   139.9400      0.24
11/12/21/15:22:06.350    40.2060   -70.8930   139.0200      0.19
11/12/21/15:23:06.350    40.2060   -70.8930   141.5300      0.35
11/12/21/15:24:06.350    40.2060   -70.8930   145.1000      0.50
11/12/21/15:25:06.350    40.2060   -70.8930   142.1300     -0.07
11/12/21/15:26:06.350    40.2060   -70.8930   102.8300      1.03
11/12/21/15:27:06.350    40.2060   -70.8910   100.4600      5.36
11/12/21/15:28:06.350    40.2060   -70.8900   109.9600      5.47
11/12/21/15:29:06.350    40.2060   -70.8880   109.1100      6.78
11/12/21/15:30:06.350    40.2060   -70.8850   101.6200      7.53
11/12/21/15:31:06.351    40.2060   -70.8830   100.1700      8.05
11/12/21/15:32:06.351    40.2060   -70.8800    99.3300      7.38
11/12/21/15:33:06.351    40.2060   -70.8780    99.2700      7.49
11/12/21/15:34:06.351    40.2060   -70.8750    99.5100      7.30
11/12/21/15:35:06.351    40.2060   -70.8730   100.7600      7.20
11/12/21/15:36:06.351    40.2060   -70.8710    99.7000      7.17
11/12/21/15:37:06.351    40.2060   -70.8690   101.1900      6.83
11/12/21/15:38:06.351    40.2060   -70.8660   104.9000      7.79
11/12/21/15:39:06.351    40.2060   -70.8640   101.2200      7.66
11/12/21/15:40:06.351    40.2060   -70.8620    98.5900      7.92
11/12/21/15:41:06.351    40.2060   -70.8590   100.5900      7.81
11/12/21/15:42:06.351    40.2060   -70.8570   101.3700      7.75
11/12/21/15:43:06.351    40.2050   -70.8540    99.4500      7.86
11/12/21/15:44:06.351    40.2050   -70.8520    97.3300      7.97
11/12/21/15:45:06.351    40.2060   -70.8490    98.1600      7.66
11/12/21/15:46:06.352    40.2060   -70.8470    96.3800      7.36
11/12/21/15:47:06.352    40.2060   -70.8440    97.7100      7.13
11/12/21/15:48:06.352    40.2060   -70.8420    99.3400      7.63
11/12/21/15:49:06.352    40.2060   -70.8390    97.6000      7.83
11/12/21/15:50:06.352    40.2060   -70.8370    98.7100      7.82
11/12/21/15:51:06.352    40.2060   -70.8340    98.7200      8.04
11/12/21/15:52:06.352    40.2060   -70.8320    98.7200      7.93
11/12/21/15:53:06.352    40.2060   -70.8290    96.3500      8.07
11/12/21/15:54:06.352    40.2060   -70.8270   107.6800      8.02
11/12/21/15:55:06.352    40.2060   -70.8260   153.0000      2.51
11/12/21/15:56:06.352    40.2060   -70.8260   158.1700     -0.28
11/12/21/15:57:06.352    40.2060   -70.8260   144.4400      0.34
11/12/21/15:58:06.352    40.2060   -70.8260   138.0500      0.46
11/12/21/15:59:06.352    40.2060   -70.8260   139.2800      0.57
11/12/21/16:00:06.352    40.2060   -70.8260   142.9600      1.09
11/12/21/16:01:06.352    40.2060   -70.8250   140.7800      0.15
11/12/21/16:02:06.353    40.2060   -70.8250   144.8200      1.14
11/12/21/16:03:06.353    40.2060   -70.8250   142.5000      0.95
11/12/21/16:04:06.353    40.2060   -70.8250   143.4600      0.55
11/12/21/16:05:06.353    40.2060   -70.8250   146.6200      0.70
11/12/21/16:06:06.353    40.2060   -70.8250   149.6800      0.63
11/12/21/16:07:06.353    40.2060   -70.8250   145.6500      0.36
11/12/21/16:08:06.353    40.2060   -70.8250   143.2300      0.57
11/12/21/16:09:06.353    40.2060   -70.8250   143.7600      0.29
11/12/21/16:10:06.353    40.2070   -70.8250   143.9900      0.26
11/12/21/16:11:06.353    40.2070   -70.8250   144.5600      0.28
11/12/21/16:12:06.353    40.2070   -70.8250   142.8000      0.42
11/12/21/16:13:06.353    40.2070   -70.8250   144.3700      0.66
11/12/21/16:14:06.353    40.2070   -70.8250   144.1200      0.47
11/12/21/16:15:06.353    40.2070   -70.8250   144.6200      0.41
11/12/21/16:16:06.353    40.2070   -70.8240   142.1100      0.55
11/12/21/16:17:06.353    40.2070   -70.8240   146.1900      0.57
11/12/21/16:18:06.354    40.2070   -70.8240   146.8400      0.80
11/12/21/16:19:06.354    40.2070   -70.8240   143.6600      0.18
11/12/21/16:20:06.354    40.2070   -70.8240   145.8700      0.09
11/12/21/16:21:06.354    40.2070   -70.8240   142.2300      0.40
11/12/21/16:22:06.354    40.2070   -70.8240   118.8900      0.75
11/12/21/16:23:06.354    40.2080   -70.8230    97.5100      1.27
11/12/21/16:24:06.354    40.2080   -70.8210   103.4900      3.55
11/12/21/16:25:06.354    40.2080   -70.8190   109.0600      6.26
11/12/21/16:26:06.354    40.2080   -70.8170   108.9300      6.62
11/12/21/16:27:06.354    40.2080   -70.8150   104.9600      7.02
11/12/21/16:28:06.354    40.2070   -70.8130   108.4500      7.98
11/12/21/16:29:06.354    40.2070   -70.8100   107.9100      7.72
11/12/21/16:30:06.354    40.2070   -70.8080   104.6800      7.72
11/12/21/16:31:06.354    40.2070   -70.8050   103.3100      8.26
11/12/21/16:32:06.354    40.2070   -70.8020   102.8600      8.25
11/12/21/16:33:06.354    40.2070   -70.8000   104.7400      7.66
11/12/21/16:34:06.355    40.2070   -70.7970   102.5200      7.45
11/12/21/16:35:06.355    40.2070   -70.7950   104.0300      7.53
11/12/21/16:36:06.355    40.2070   -70.7920   103.3600      7.86
11/12/21/16:37:06.355    40.2070   -70.7900    99.6700      7.91
11/12/21/16:38:06.355    40.2070   -70.7870   100.2300      8.13
11/12/21/16:39:06.355    40.2070   -70.7850   104.9400      7.84
11/12/21/16:40:06.355    40.2070   -70.7820   103.5800      7.50
11/12/21/16:41:06.355    40.2070   -70.7800   104.6000      7.71
11/12/21/16:42:06.355    40.2070   -70.7770   103.7900      7.55
11/12/21/16:43:06.355    40.2070   -70.7750   103.7600      7.43
11/12/21/16:44:06.355    40.2070   -70.7720   104.5600      7.16
11/12/21/16:45:06.355    40.2070   -70.7700   104.1600      7.04
11/12/21/16:46:06.355    40.2070   -70.7680   101.8300      7.26
11/12/21/16:47:06.355    40.2060   -70.7650   109.9400      7.51
11/12/21/16:48:06.355    40.2060   -70.7630   108.7200      7.85
11/12/21/16:49:06.356    40.2060   -70.7610   123.6400      4.97
11/12/21/16:50:06.356    40.2060   -70.7600   126.8000      4.41
11/12/21/16:51:06.356    40.2050   -70.7590   135.1400      4.68
11/12/21/16:52:06.356    40.2050   -70.7590   137.0900     -0.17
11/12/21/16:53:06.356    40.2060   -70.7590   131.2000      0.04
11/12/21/16:54:06.356    40.2060   -70.7580   142.3400      0.15
11/12/21/16:55:06.356    40.2060   -70.7580   143.0500      0.63
11/12/21/16:56:06.356    40.2060   -70.7580   143.7100      0.44
11/12/21/16:57:06.356    40.2060   -70.7580   143.3300      0.29
11/12/21/16:58:06.356    40.2060   -70.7580   142.2500      1.00
11/12/21/16:59:06.356    40.2060   -70.7580   145.1100      0.82
11/12/21/17:00:06.356    40.2060   -70.7580   138.7700      0.92
11/12/21/17:01:06.356    40.2060   -70.7570   138.9500      1.58
11/12/21/17:02:06.356    40.2060   -70.7570   146.1600      1.57
11/12/21/17:03:06.356    40.2060   -70.7570   141.5000      0.47
11/12/21/17:04:06.356    40.2060   -70.7570   146.0800      0.40
11/12/21/17:05:06.357    40.2070   -70.7570   142.2000      0.48
11/12/21/17:06:06.357    40.2070   -70.7570   145.4800      0.45
11/12/21/17:07:06.357    40.2070   -70.7570   163.3400      0.29
11/12/21/17:08:06.357    40.2070   -70.7570   159.2700      0.26
11/12/21/17:09:06.357    40.2070   -70.7570   152.0500      0.27
11/12/21/17:10:06.357    40.2070   -70.7570   146.3000      0.09
11/12/21/17:11:06.357    40.2070   -70.7570   142.5900      0.41
11/12/21/17:12:06.357    40.2070   -70.7570   151.3200      0.38
11/12/21/17:13:06.357    40.2060   -70.7570   137.1000      0.82
11/12/21/17:14:06.357    40.2060   -70.7560   131.8000      4.29
11/12/21/17:15:06.357    40.2060   -70.7550   109.9000      4.55
11/12/21/17:16:06.357    40.2060   -70.7530   110.2000      4.72
11/12/21/17:17:06.357    40.2060   -70.7510   109.3600      5.65
11/12/21/17:18:06.357    40.2060   -70.7490   110.7200      6.23
11/12/21/17:19:06.357    40.2050   -70.7470   107.8800      6.62
11/12/21/17:20:06.358    40.2050   -70.7450   105.9100      7.40
11/12/21/17:21:06.358    40.2050   -70.7420    99.4200      7.60
11/12/21/17:22:06.358    40.2050   -70.7400   101.1000      7.50
11/12/21/17:23:06.358    40.2050   -70.7370    98.7400      7.58
11/12/21/17:24:06.358    40.2060   -70.7350   102.6700      7.21
11/12/21/17:25:06.358    40.2050   -70.7320   100.3300      7.37
11/12/21/17:26:06.358    40.2050   -70.7300   102.8500      7.95
11/12/21/17:27:06.358    40.2050   -70.7270   102.2000      7.22
11/12/21/17:28:06.358    40.2050   -70.7250    99.8800      7.48
11/12/21/17:29:06.358    40.2060   -70.7230    99.3700      6.35
11/12/21/17:30:06.358    40.2050   -70.7210   102.3400      7.04
11/12/21/17:31:06.358    40.2050   -70.7180   104.3800      7.36
11/12/21/17:32:06.358    40.2050   -70.7160   102.8100      7.36
11/12/21/17:33:06.358    40.2050   -70.7130   102.2300      7.45
11/12/21/17:34:06.358    40.2050   -70.7100   103.1100      7.90
11/12/21/17:35:06.358    40.2050   -70.7080   102.6000      7.80
11/12/21/17:36:06.359    40.2050   -70.7050   100.1200      7.82
11/12/21/17:37:06.359    40.2050   -70.7030   100.4200      7.41
11/12/21/17:38:06.359    40.2050   -70.7000   100.4500      7.44
11/12/21/17:39:06.359    40.2050   -70.6980   100.3500      7.56
11/12/21/17:40:06.359    40.2050   -70.6950   103.8700      7.36
11/12/21/17:41:06.359    40.2050   -70.6930    98.9300      7.83
11/12/21/17:42:06.359    40.2050   -70.6910   127.9300      5.72
11/12/21/17:43:06.359    40.2050   -70.6900   150.5900      1.15
11/12/21/17:44:06.359    40.2050   -70.6900   143.8400      0.02
11/12/21/17:45:06.359    40.2050   -70.6900   148.0900      0.37
11/12/21/17:46:06.359    40.2050   -70.6900   149.3800      0.36
11/12/21/17:47:06.359    40.2050   -70.6890   153.5800      0.36
11/12/21/17:48:06.359    40.2050   -70.6890   148.3300      0.33
11/12/21/17:49:06.359    40.2050   -70.6890   148.3800      0.38
11/12/21/17:50:06.359    40.2050   -70.6890   143.2200      0.45
11/12/21/17:51:06.359    40.2050   -70.6890   144.0500      0.03
11/12/21/17:52:06.360    40.2050   -70.6890   149.2800      0.19
11/12/21/17:53:06.360    40.2050   -70.6890   152.9200      0.25
11/12/21/17:54:06.360    40.2050   -70.6890   151.0900      0.30
11/12/21/17:55:06.360    40.2050   -70.6890   148.1100      0.81
11/12/21/17:56:06.360    40.2050   -70.6890   146.9300      0.61
11/12/21/17:57:06.360    40.2050   -70.6890   147.1500      0.74
11/12/21/17:58:06.360    40.2050   -70.6880   148.6300      0.08
11/12/21/17:59:06.360    40.2050   -70.6880   156.7100      0.41
11/12/21/18:00:06.360    40.2050   -70.6880   159.1700      0.21
11/12/21/18:01:06.360    40.2050   -70.6890   153.9400      0.15
11/12/21/18:02:06.360    40.2050   -70.6890   148.6400      0.06
11/12/21/18:03:06.360    40.2050   -70.6890   149.8800      0.23
11/12/21/18:04:06.360    40.2060   -70.6890   147.6700      0.06
11/12/21/18:05:06.360    40.2060   -70.6880   121.5000     -0.09
11/12/21/18:06:06.360    40.2060   -70.6880   136.3300      1.32
11/12/21/18:07:06.360    40.2060   -70.6870   141.2200      2.61
11/12/21/18:08:06.361    40.2050   -70.6860   123.7400      2.63
11/12/21/18:09:06.361    40.2050   -70.6840   112.7900      3.89
11/12/21/18:10:06.361    40.2050   -70.6830   102.0300      3.57
11/12/21/18:11:06.361    40.2040   -70.6800   100.8200      7.72
11/12/21/18:12:06.361    40.2040   -70.6770    97.5600      8.39
11/12/21/18:13:06.361    40.2040   -70.6750    92.1900      8.06
11/12/21/18:14:06.361    40.2040   -70.6720    98.0600      7.45
11/12/21/18:15:06.361    40.2040   -70.6700   100.0600      7.24
11/12/21/18:16:06.361    40.2050   -70.6680   101.2200      6.84
11/12/21/18:17:06.361    40.2040   -70.6650   101.9000      7.18
11/12/21/18:18:06.361    40.2040   -70.6630   100.2300      7.08
11/12/21/18:19:06.361    40.2040   -70.6600    99.4500      7.80
11/12/21/18:20:06.361    40.2040   -70.6570   101.7300      8.14
11/12/21/18:21:06.361    40.2040   -70.6550    98.1800      8.32
11/12/21/18:22:06.361    40.2040   -70.6520    98.6200      7.31
11/12/21/18:23:06.362    40.2040   -70.6500    99.9800      7.20
11/12/21/18:24:06.362    40.2040   -70.6470   103.5800      7.18
11/12/21/18:25:06.362    40.2040   -70.6450   100.9700      6.99
11/12/21/18:26:06.362    40.2030   -70.6420   101.3000      7.23
11/12/21/18:27:06.362    40.2030   -70.6400    96.0000      8.32
11/12/21/18:28:06.362    40.2030   -70.6370   102.5300      7.65
11/12/21/18:29:06.362    40.2030   -70.6350   103.9100      7.21
11/12/21/18:30:06.362    40.2030   -70.6330   103.3900      7.16
11/12/21/18:31:06.362    40.2030   -70.6300   101.4100      7.41
11/12/21/18:32:06.362    40.2020   -70.6280   103.2400      7.47
11/12/21/18:33:06.362    40.2020   -70.6260    98.5200      6.29
11/12/21/18:34:06.362    40.2020   -70.6240   101.9100      6.31
11/12/21/18:35:06.362    40.2020   -70.6220   112.6500      6.68
11/12/21/18:36:06.362    40.2020   -70.6210   142.2000      2.12
11/12/21/18:37:06.362    40.2020   -70.6210   149.7800     -0.05
11/12/21/18:38:06.362    40.2030   -70.6210   147.5900     -1.24
11/12/21/18:39:06.363    40.2030   -70.6210   144.6800     -0.92
11/12/21/18:40:06.363    40.2040   -70.6220   150.9000     -1.30
11/12/21/18:41:06.363    40.2040   -70.6220   152.0000     -0.33
11/12/21/18:42:06.363    40.2040   -70.6220   150.1800      0.24
11/12/21/18:43:06.363    40.2040   -70.6220   146.6000      0.23
11/12/21/18:44:06.363    40.2040   -70.6220   146.6300      0.34
11/12/21/18:45:06.363    40.2040   -70.6220   147.4900      0.10
11/12/21/18:46:06.363    40.2040   -70.6220   147.2700      0.20
11/12/21/18:47:06.363    40.2040   -70.6220   148.0300      0.31
11/12/21/18:48:06.363    40.2040   -70.6220   145.4900     -0.24
11/12/21/18:49:06.363    40.2040   -70.6220   147.6900      0.62
11/12/21/18:50:06.363    40.2040   -70.6220   146.9000     -0.10
11/12/21/18:51:06.363    40.2040   -70.6220   149.0000      0.27
11/12/21/18:52:06.363    40.2040   -70.6220   146.6900      0.31
11/12/21/18:53:06.363    40.2040   -70.6220   148.0400      0.18
11/12/21/18:54:06.363    40.2050   -70.6220   147.3500      0.02
11/12/21/18:55:06.364    40.2040   -70.6220   156.9600      0.40
11/12/21/18:56:06.364    40.2040   -70.6220   158.8000     -0.01
11/12/21/18:57:06.364    40.2040   -70.6220   153.6000     -0.04
11/12/21/18:58:06.364    40.2040   -70.6220   158.0200      0.52
11/12/21/18:59:06.364    40.2040   -70.6220   153.2500      0.67
11/12/21/19:00:06.364    40.2040   -70.6220   154.6600      0.72
11/12/21/19:01:06.364    40.2040   -70.6220   159.4100      0.48
11/12/21/19:02:06.364    40.2030   -70.6220   158.3700      0.27
11/12/21/19:03:06.364    40.2030   -70.6230   156.4800      0.10
11/12/21/19:04:06.364    40.2030   -70.6230   153.1300      0.23
11/12/21/19:05:06.364    40.2030   -70.6220   159.3900      0.25
11/12/21/19:06:06.364    40.2030   -70.6220   169.1900      0.28
11/12/21/19:07:06.364    40.2020   -70.6220   174.1800      2.44
11/12/21/19:08:06.364    40.2000   -70.6230   203.9700      5.38
11/12/21/19:09:06.364    40.2000   -70.6240   315.9800      4.73
11/12/21/19:10:06.365    40.2020   -70.6260   317.0800      8.44
11/12/21/19:11:06.365    40.2040   -70.6280   319.4000      9.71
11/12/21/19:12:06.365    40.2060   -70.6310   324.1400     10.28
11/12/21/19:13:06.365    40.2080   -70.6330   324.3900     10.55
11/12/21/19:14:06.365    40.2110   -70.6350   328.6900     11.03
11/12/21/19:15:06.365    40.2130   -70.6380   323.2800     11.21
11/12/21/19:16:06.365    40.2160   -70.6400   326.2600     10.73
11/12/21/19:17:06.365    40.2180   -70.6420   324.2300     10.51
11/12/21/19:18:06.365    40.2210   -70.6440   323.7400     10.91
11/12/21/19:19:06.365    40.2230   -70.6460   327.1300     10.55
11/12/21/19:20:06.365    40.2250   -70.6480   325.9500      9.66
11/12/21/19:21:06.365    40.2280   -70.6510   325.3500     10.55
11/12/21/19:22:06.365    40.2300   -70.6530   326.9900     10.37
11/12/21/19:23:06.365    40.2330   -70.6550   326.9300     10.77
11/12/21/19:24:06.365    40.2350   -70.6570   326.6000     10.33
11/12/21/19:25:06.365    40.2380   -70.6590   321.9800     10.41
11/12/21/19:26:06.366    40.2400   -70.6610   326.7400     10.02
11/12/21/19:27:06.366    40.2430   -70.6630   325.7000     10.01
11/12/21/19:28:06.366    40.2450   -70.6650   324.2900     10.58
11/12/21/19:29:06.366    40.2480   -70.6670   325.7800     10.70
11/12/21/19:30:06.366    40.2500   -70.6690   328.1400     10.56
11/12/21/19:31:06.366    40.2530   -70.6720   325.1900     10.02
11/12/21/19:32:06.366    40.2550   -70.6740   327.6700     10.33
11/12/21/19:33:06.366    40.2570   -70.6760   326.2200     10.37
11/12/21/19:34:06.366    40.2600   -70.6780   326.5100     10.72
11/12/21/19:35:06.366    40.2620   -70.6800   326.4000     10.55
11/12/21/19:36:06.366    40.2650   -70.6820   326.8200     10.72
11/12/21/19:37:06.366    40.2670   -70.6840   328.0200     10.33
11/12/21/19:38:06.366    40.2700   -70.6860   323.9000     10.25
11/12/21/19:39:06.366    40.2720   -70.6880   323.0100     10.38
11/12/21/19:40:06.366    40.2750   -70.6910   324.5400     10.31
11/12/21/19:41:06.366    40.2770   -70.6930   328.9300     10.59
11/12/21/19:42:06.367    40.2800   -70.6950   325.5200     10.70
11/12/21/19:43:06.367    40.2820   -70.6970   327.8300     10.96
11/12/21/19:44:06.367    40.2850   -70.6990   326.2300     10.77
11/12/21/19:45:06.367    40.2880   -70.7010   325.8500     10.18
11/12/21/19:46:06.367    40.2900   -70.7030   324.8200     10.34
11/12/21/19:47:06.367    40.2920   -70.7050   327.7700     10.65
11/12/21/19:48:06.367    40.2950   -70.7070   324.4200     10.74
11/12/21/19:49:06.367    40.2980   -70.7100   327.5800     10.31
11/12/21/19:50:06.367    40.3000   -70.7120   325.8500     10.60
11/12/21/19:51:06.367    40.3030   -70.7140   318.0100     10.36
11/12/21/19:52:06.367    40.3050   -70.7160   320.0400     10.22
11/12/21/19:53:06.367    40.3070   -70.7180   320.5900      9.65
11/12/21/19:54:06.367    40.3100   -70.7200   322.2700     10.21
11/12/21/19:55:06.367    40.3120   -70.7220   322.8500     10.35
11/12/21/19:56:06.367    40.3140   -70.7250   320.0900     10.74
11/12/21/19:57:06.367    40.3170   -70.7270   320.8700     10.68
11/12/21/19:58:06.368    40.3190   -70.7290   315.9700     11.00
11/12/21/19:59:06.368    40.3210   -70.7320   319.7400     10.47
11/12/21/20:00:06.368    40.3240   -70.7340   318.1500     10.20
11/12/21/20:01:06.368    40.3260   -70.7360   319.1400     10.22
11/12/21/20:02:06.368    40.3280   -70.7390   317.2600     10.05
11/12/21/20:03:06.368    40.3300   -70.7410   316.7500     10.36
11/12/21/20:04:06.368    40.3330   -70.7430   320.3600     10.22
11/12/21/20:05:06.368    40.3350   -70.7460   324.2500     10.42
11/12/21/20:06:06.368    40.3370   -70.7480   316.6900     10.38
11/12/21/20:07:06.368    40.3390   -70.7500   317.1900     10.20
11/12/21/20:08:06.368    40.3420   -70.7530   318.3100     10.41
11/12/21/20:09:06.368    40.3440   -70.7550   320.5400     10.44
11/12/21/20:10:06.368    40.3460   -70.7570   319.0500     10.58
11/12/21/20:11:06.368    40.3480   -70.7600   322.4300     10.93
11/12/21/20:12:06.368    40.3510   -70.7620   318.9500     10.82
11/12/21/20:13:06.368    40.3530   -70.7650   320.2800     10.23
11/12/21/20:14:06.369    40.3550   -70.7670   313.3700     10.26
11/12/21/20:15:06.369    40.3570   -70.7700   318.1300     10.56
11/12/21/20:16:06.369    40.3590   -70.7720   313.3700     10.71
11/12/21/20:17:06.369    40.3610   -70.7750   317.2500     10.82
11/12/21/20:18:06.369    40.3640   -70.7770   316.4800     10.48
11/12/21/20:19:06.369    40.3660   -70.7800   339.7900      9.10
11/12/21/20:20:06.369    40.3670   -70.7790    88.9200      3.75
11/12/21/20:21:06.369    40.3670   -70.7790   161.3300      0.76
11/12/21/20:22:06.369    40.3670   -70.7780   155.4400      0.50
11/12/21/20:23:06.369    40.3670   -70.7780   152.3000     -0.19
11/12/21/20:24:06.369    40.3670   -70.7780   152.7200      0.10
11/12/21/20:25:06.369    40.3670   -70.7770   150.8800      0.28
11/12/21/20:26:06.369    40.3670   -70.7770   161.8400      0.10
11/12/21/20:27:06.369    40.3670   -70.7770   166.0500      0.08
11/12/21/20:28:06.369    40.3670   -70.7770   165.4700      0.27
11/12/21/20:29:06.369    40.3670   -70.7760   164.6600      0.21
11/12/21/20:30:06.370    40.3670   -70.7760   163.1000      0.38
11/12/21/20:31:06.370    40.3670   -70.7760   163.1400     -0.08
11/12/21/20:32:06.370    40.3680   -70.7760   160.4200      0.40
11/12/21/20:33:06.370    40.3680   -70.7760   160.2100     -0.15
